pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_insol,st_teff,pl_eqt,pl_tranmid,st_rad,st_mass
Kepler-609 b,6.52121066600,0.0682000000,2.60000000,178.2700,5822.00,932.00,2455008.71083000,0.898000,0.994000
Kepler-1141 b,2.34451258900,0.0345000000,0.97000000,1106.2500,5821.00,1471.00,2454965.87316000,1.132000,0.995000
Kepler-1177 b,106.24754700000,0.4383000000,1.99000000,5.9000,5968.00,397.00,2454968.74510000,0.999000,0.995000
Kepler-1177 b,106.24754700000,0.4383000000,1.99000000,5.9000,5968.00,397.00,2454968.74510000,0.999000,0.995000
Kepler-1177 b,106.24754700000,0.4383000000,1.99000000,5.9000,5968.00,397.00,2454968.74510000,0.999000,0.995000
Kepler-122 b,5.76616557300,0.0629000000,2.27000000,426.4800,6038.00,1159.00,2454967.01725000,1.191000,0.995000
Kepler-122 c,12.46600443700,0.1051000000,5.65000000,152.7600,6038.00,897.00,2454967.00325800,1.191000,0.995000
Kepler-122 d,21.58752788000,0.1516000000,2.18000000,73.4200,6038.00,747.00,2454975.96728000,1.191000,0.995000
Kepler-122 e,37.99623690000,0.2210000000,2.39000000,34.5500,6038.00,618.00,2454995.97984000,1.191000,0.995000
Kepler-122 f,56.25908810000,0.2870000000,2.22000000,20.4900,6038.00,543.00,2454997.21993000,1.191000,0.995000
Kepler-133 b,8.12999858000,0.0791000000,2.04000000,277.8900,5611.00,1041.00,2454967.10067000,1.400000,0.995000
Kepler-133 c,31.51779463000,0.1951000000,2.72000000,45.6800,5611.00,663.00,2455018.15330000,1.400000,0.995000
Kepler-1745 b,3.01618201300,0.0408000000,2.25000000,1044.4900,5611.00,1449.00,2454966.88395000,1.400000,0.995000
Kepler-380 b,3.93083997000,0.0487000000,1.20000000,711.4500,6038.00,1317.00,2454968.19393000,1.191000,0.995000
Kepler-380 c,7.63008196000,0.0758000000,1.39000000,293.6700,6038.00,1056.00,2454970.07948000,1.191000,0.995000
Kepler-863 b,15.59466045000,0.1220000000,2.74000000,62.8800,5900.00,718.00,2454970.56360000,0.929000,0.995000
Kepler-863 b,15.59461874000,0.1220000000,2.87000000,62.8800,5900.00,718.00,2454970.56547000,0.929000,0.995000
Kepler-863 b,15.59461874000,0.1220000000,2.87000000,62.8800,5900.00,718.00,2454970.56547000,0.929000,0.995000
Kepler-863 b,15.59461874000,0.1220000000,2.87000000,62.8800,5900.00,718.00,2454970.56547000,0.929000,0.995000
NGTS-15 b,3.27623000000,0.0441000000,12.32987877,425.0000,5600.00,1146.00,2458405.05580000,0.954000,0.995000
KOI-1783.01,134.47851890000,0.5135000000,10.52000000,6.8100,5791.00,412.00,2455002.28141000,1.336000,0.996000
KOI-1783.02,284.06313700000,0.8453000000,6.36000000,2.5100,5791.00,321.00,2455033.83619000,1.336000,0.996000
Kepler-1172 b,26.02044230000,0.1716000000,3.26000000,27.9100,5806.00,586.00,2454987.52468000,0.899000,0.996000
Kepler-1172 b,26.02044230000,0.1716000000,3.26000000,27.9100,5806.00,586.00,2454987.52468000,0.899000,0.996000
Kepler-1172 b,26.02044230000,0.1716000000,3.26000000,27.9100,5806.00,586.00,2454987.52468000,0.899000,0.996000
Kepler-1257 b,2.66831376200,0.0376000000,1.55000000,581.3800,5806.00,1252.00,2454964.68877000,0.899000,0.996000
Kepler-1257 b,2.66831274000,0.0376000000,1.48000000,581.3800,5806.00,1252.00,2454964.68823000,0.899000,0.996000
Kepler-1257 b,2.66831376200,0.0376000000,1.55000000,581.3800,5806.00,1252.00,2454964.68877000,0.899000,0.996000
Kepler-1257 b,2.66831376200,0.0376000000,1.55000000,581.3800,5806.00,1252.00,2454964.68877000,0.899000,0.996000
Kepler-1575 b,2.55314213000,0.0366000000,1.33000000,699.7000,5970.00,1312.00,2454965.45164000,0.908000,0.996000
Kepler-1575 b,2.55314213000,0.0366000000,1.33000000,699.7000,5970.00,1312.00,2454965.45164000,0.908000,0.996000
Kepler-1575 b,2.55314213000,0.0366000000,1.33000000,699.7000,5970.00,1312.00,2454965.45164000,0.908000,0.996000
Kepler-1575 b,2.55315031000,0.0366000000,1.25000000,699.7000,5970.00,1312.00,2454965.44849000,0.908000,0.996000
Kepler-1583 b,9.32807355000,0.0866000000,0.58000000,109.6000,5806.00,825.00,2454965.85320000,0.899000,0.996000
Kepler-1583 b,9.32807355000,0.0866000000,0.58000000,109.6000,5806.00,825.00,2454965.85320000,0.899000,0.996000
Kepler-1583 b,9.32807355000,0.0866000000,0.58000000,109.6000,5806.00,825.00,2454965.85320000,0.899000,0.996000
Kepler-1679 b,9.75369069000,0.0892000000,2.18000000,103.3000,5806.00,813.00,2454967.06259000,0.899000,0.996000
Kepler-1679 b,9.75374033000,0.0892000000,1.87000000,103.3000,5806.00,813.00,2454967.06014000,0.899000,0.996000
Kepler-1679 b,9.75369069000,0.0892000000,2.18000000,103.3000,5806.00,813.00,2454967.06259000,0.899000,0.996000
Kepler-1679 b,9.75369069000,0.0892000000,2.18000000,103.3000,5806.00,813.00,2454967.06259000,0.899000,0.996000
Kepler-1686 b,9.30989826000,0.0866000000,1.16000000,164.3800,5806.00,913.00,2454969.40158000,1.101000,0.996000
Kepler-1686 b,9.30989826000,0.0866000000,1.16000000,164.3800,5806.00,913.00,2454969.40158000,1.101000,0.996000
Kepler-1686 b,9.30989826000,0.0866000000,1.16000000,164.3800,5806.00,913.00,2454969.40158000,1.101000,0.996000
Kepler-1686 b,9.30991834000,0.0866000000,1.21000000,164.3800,5806.00,913.00,2454969.39785000,1.101000,0.996000
Kepler-1828 b,10.27380957000,0.0924000000,1.68000000,96.2700,5806.00,799.00,2454967.65748000,0.899000,0.996000
Kepler-1967 b,7.28171395000,0.0735000000,2.59000000,329.6800,4970.00,1086.00,2454970.30085000,1.806000,0.996000
Kepler-1967 b,7.28170196000,0.0735000000,1.85000000,329.6800,4970.00,1087.00,2454970.30213000,1.806000,0.996000
Kepler-1967 b,7.28170196000,0.0735000000,1.85000000,329.6800,4970.00,1087.00,2454970.30213000,1.806000,0.996000
Kepler-1967 b,7.28170196000,0.0735000000,1.85000000,329.6800,4970.00,1087.00,2454970.30213000,1.806000,0.996000
Kepler-286 b,1.79632438900,0.0289000000,1.37000000,1122.2300,5970.00,1476.00,2454966.33375000,0.908000,0.996000
Kepler-286 b,1.79632438900,0.0289000000,1.37000000,1122.2300,5970.00,1476.00,2454966.33375000,0.908000,0.996000
Kepler-286 b,1.79632438900,0.0289000000,1.37000000,1122.2300,5970.00,1476.00,2454966.33375000,0.908000,0.996000
Kepler-286 c,3.46808239000,0.0448000000,1.47000000,467.0000,5970.00,1186.00,2454969.00704000,0.908000,0.996000
Kepler-286 c,3.46808239000,0.0448000000,1.47000000,467.0000,5970.00,1186.00,2454969.00704000,0.908000,0.996000
Kepler-286 c,3.46808239000,0.0448000000,1.47000000,467.0000,5970.00,1186.00,2454969.00704000,0.908000,0.996000
Kepler-286 d,5.91428767000,0.0640000000,1.48000000,228.8300,5970.00,992.00,2454966.48930000,0.908000,0.996000
Kepler-286 d,5.91428767000,0.0640000000,1.48000000,228.8300,5970.00,992.00,2454966.48930000,0.908000,0.996000
Kepler-286 d,5.91428767000,0.0640000000,1.48000000,228.8300,5970.00,992.00,2454966.48930000,0.908000,0.996000
Kepler-286 e,29.22151010000,0.1857000000,1.79000000,27.1800,5970.00,582.00,2454972.32745000,0.908000,0.996000
Kepler-286 e,29.22151010000,0.1857000000,1.79000000,27.1800,5970.00,582.00,2454972.32745000,0.908000,0.996000
Kepler-286 e,29.22151010000,0.1857000000,1.79000000,27.1800,5970.00,582.00,2454972.32745000,0.908000,0.996000
Kepler-423 b,2.68432848500,0.0378000000,12.43000000,655.9800,5970.00,1291.00,2454966.35482110,0.908000,0.996000
Kepler-423 b,2.68432848500,0.0378000000,12.43000000,655.9800,5970.00,1291.00,2454966.35482110,0.908000,0.996000
Kepler-423 b,2.68432848500,0.0378000000,12.43000000,655.9800,5970.00,1291.00,2454966.35482110,0.908000,0.996000
Kepler-497 b,3.57320367100,0.0457000000,5.95000000,507.9100,5646.00,1211.00,2454967.93425700,1.080000,0.996000
Kepler-497 b,3.57320367100,0.0457000000,5.95000000,507.9100,5646.00,1211.00,2454967.93425700,1.080000,0.996000
Kepler-497 b,3.57320367100,0.0457000000,5.95000000,507.9100,5646.00,1211.00,2454967.93425700,1.080000,0.996000
Kepler-497 b,3.57320280100,0.0457000000,5.81000000,507.9100,5646.00,1210.00,2454967.93439700,1.080000,0.996000
Kepler-868 b,5.03251791000,0.0575000000,2.04000000,283.4900,5970.00,1046.00,2454970.33295000,0.908000,0.996000
Kepler-868 b,5.03257009000,0.0575000000,2.53000000,283.4900,5970.00,1047.00,2454970.32638000,0.908000,0.996000
Kepler-868 b,5.03251791000,0.0575000000,2.04000000,283.4900,5970.00,1046.00,2454970.33295000,0.908000,0.996000
Kepler-868 b,5.03251791000,0.0575000000,2.04000000,283.4900,5970.00,1046.00,2454970.33295000,0.908000,0.996000
HD 110113 b,2.54100000000,0.0350000000,2.05000000,735.4900,5732.00,1371.00,2458570.10100000,0.968000,0.997000
KOI-217 b,3.90508168500,0.0485000000,12.78000000,282.5900,5543.00,1046.00,2454966.41504330,0.887000,0.997000
KOI-217 b,3.90508198500,0.0485000000,13.14000000,282.5900,5543.00,1046.00,2454966.41495060,0.887000,0.997000
KOI-217 b,3.90508198500,0.0485000000,13.14000000,282.5900,5543.00,1046.00,2454966.41495060,0.887000,0.997000
KOI-217 b,3.90508198500,0.0485000000,13.14000000,282.5900,5543.00,1046.00,2454966.41495060,0.887000,0.997000
Kepler-1025 b,37.32294930000,0.2186000000,1.64000000,24.6000,6253.00,568.00,2454985.83536000,0.927000,0.997000
Kepler-1025 b,37.32294930000,0.2186000000,1.64000000,24.6000,6253.00,568.00,2454985.83536000,0.927000,0.997000
Kepler-1025 b,37.32294930000,0.2186000000,1.64000000,24.6000,6253.00,568.00,2454985.83536000,0.927000,0.997000
Kepler-1213 b,5.34982412000,0.0599000000,0.92000000,357.7900,6204.00,1109.00,2454966.88038000,0.984000,0.997000
Kepler-1213 b,5.34982412000,0.0599000000,0.92000000,357.7900,6204.00,1109.00,2454966.88038000,0.984000,0.997000
Kepler-1213 b,5.34982412000,0.0599000000,0.92000000,357.7900,6204.00,1109.00,2454966.88038000,0.984000,0.997000
Kepler-1504 b,82.30391400000,0.3704000000,4.47000000,13.0500,5602.00,485.00,2454992.04610000,1.425000,0.997000
Kepler-350 b,11.18961000000,0.0979000000,1.50000000,216.9200,6217.00,979.00,2454973.63165000,1.247000,0.997000
Kepler-350 b,11.18961000000,0.0979000000,1.50000000,216.9200,6217.00,979.00,2454973.63165000,1.247000,0.997000
Kepler-350 b,11.18961000000,0.0979000000,1.50000000,216.9200,6217.00,979.00,2454973.63165000,1.247000,0.997000
Kepler-350 c,17.84848082000,0.1336000000,2.45000000,116.4800,6217.00,838.00,2454981.39300000,1.247000,0.997000
Kepler-350 c,17.84848082000,0.1336000000,2.45000000,116.4800,6217.00,838.00,2454981.39300000,1.247000,0.997000
Kepler-350 c,17.84848082000,0.1336000000,2.45000000,116.4800,6217.00,838.00,2454981.39300000,1.247000,0.997000
Kepler-350 d,26.13635110000,0.1723000000,2.46000000,70.0300,6217.00,738.00,2454964.61780000,1.247000,0.997000
Kepler-350 d,26.13635110000,0.1723000000,2.46000000,70.0300,6217.00,738.00,2454964.61780000,1.247000,0.997000
Kepler-350 d,26.13635110000,0.1723000000,2.46000000,70.0300,6217.00,738.00,2454964.61780000,1.247000,0.997000
Kepler-557 b,3.70598955100,0.0469000000,2.40000000,637.4200,6187.00,1281.00,2455002.94342000,1.034000,0.997000
Kepler-557 b,3.70598955100,0.0469000000,2.40000000,637.4200,6187.00,1281.00,2455002.94342000,1.034000,0.997000
Kepler-557 b,3.70598955100,0.0469000000,2.40000000,637.4200,6187.00,1281.00,2455002.94342000,1.034000,0.997000
Kepler-557 b,3.70599166100,0.0469000000,2.43000000,637.4200,6187.00,1281.00,2455002.94286000,1.034000,0.997000
Kepler-633 b,8.50339249000,0.0815000000,1.95000000,257.2200,5877.00,1021.00,2455003.86894000,1.265000,0.997000
Kepler-633 c,23.78320970000,0.1618000000,2.01000000,65.2600,5877.00,725.00,2455012.75013000,1.265000,0.997000
Kepler-68 b,5.39875286200,0.0602000000,2.21000000,398.3300,5790.00,1140.00,2455006.85866600,1.198000,0.997000
Kepler-68 c,9.60505976000,0.0883000000,0.91000000,185.1500,5790.00,941.00,2454969.37863000,1.198000,0.997000
Kepler-1129 b,24.33982020000,0.1644000000,5.09000000,69.7900,5596.00,737.00,2454969.05813000,1.466000,0.998000
Kepler-1129 c,76.53695310000,0.3528000000,3.73000000,15.1500,5596.00,503.00,2454997.15644000,1.466000,0.998000
Kepler-1251 b,45.09092010000,0.2478000000,2.44000000,13.2700,5790.00,487.00,2454966.55146000,0.900000,0.998000
Kepler-1251 b,45.09046430000,0.2478000000,1.86000000,13.2700,5790.00,487.00,2454966.55960000,0.900000,0.998000
Kepler-1251 b,45.09046430000,0.2478000000,1.86000000,13.2700,5790.00,487.00,2454966.55960000,0.900000,0.998000
Kepler-1251 b,45.09046430000,0.2478000000,1.86000000,13.2700,5790.00,487.00,2454966.55960000,0.900000,0.998000
Kepler-133 b,8.13000457000,0.0791000000,1.87000000,312.9700,5588.00,1073.00,2454967.09929000,1.498000,0.998000
Kepler-133 b,8.13000457000,0.0791000000,1.87000000,312.9700,5588.00,1073.00,2454967.09929000,1.498000,0.998000
Kepler-133 b,8.13000457000,0.0791000000,1.87000000,312.9700,5588.00,1073.00,2454967.09929000,1.498000,0.998000
Kepler-133 c,31.51780202000,0.1952000000,2.94000000,51.3900,5588.00,683.00,2455018.15323000,1.498000,0.998000
Kepler-133 c,31.51780202000,0.1952000000,2.94000000,51.3900,5588.00,683.00,2455018.15323000,1.498000,0.998000
Kepler-133 c,31.51780202000,0.1952000000,2.94000000,51.3900,5588.00,683.00,2455018.15323000,1.498000,0.998000
Kepler-1599 b,122.35811600000,0.4823000000,2.15000000,6.4600,5998.00,407.00,2454967.34770000,1.139000,0.998000
Kepler-289 b,34.54394520000,0.2075000000,2.67000000,32.0200,5933.00,607.00,2454965.68453000,1.115000,0.998000
Kepler-289 c,125.86540191000,0.4913000000,12.37000000,5.7100,5933.00,394.00,2455069.65973100,1.115000,0.998000
Kepler-289 e,330.07155800000,0.9342000000,2.94000000,1.5800,5933.00,286.00,2455173.98710000,1.115000,0.998000
Kepler-323 b,1.67832630000,0.0276000000,1.57000000,1797.1500,6015.00,1659.00,2454969.05259000,1.081000,0.998000
Kepler-323 c,3.55383111100,0.0456000000,1.62000000,658.3700,6015.00,1292.00,2454967.64066000,1.081000,0.998000
Kepler-376 b,4.92031063000,0.0566000000,1.18000000,562.9900,5845.00,1242.00,2454968.40577000,1.314000,0.998000
Kepler-376 c,14.17222858000,0.1146000000,2.39000000,137.3300,5845.00,873.00,2454975.60134000,1.314000,0.998000
TOI-5322 b,5.42332070000,0.0604000000,16.61170940,554.0000,5692.00,1350.00,2460035.27909000,1.462000,0.998000
TOI-564 b,1.65114400000,0.0273400000,11.43318000,1423.0000,5640.00,1714.00,2458549.57554000,1.088000,0.998000
Kepler-115 b,2.40364329600,0.0351000000,0.99000000,1071.3800,5977.00,1459.00,2454967.72963000,1.075000,0.999000
Kepler-115 b,2.40364329600,0.0351000000,0.99000000,1071.3800,5977.00,1459.00,2454967.72963000,1.075000,0.999000
Kepler-115 b,2.40364329600,0.0351000000,0.99000000,1071.3800,5977.00,1459.00,2454967.72963000,1.075000,0.999000
Kepler-115 c,8.99088871000,0.0847000000,2.31000000,183.9900,5977.00,939.00,2454969.73899000,1.075000,0.999000
Kepler-115 c,8.99088871000,0.0847000000,2.31000000,183.9900,5977.00,939.00,2454969.73899000,1.075000,0.999000
Kepler-115 c,8.99088871000,0.0847000000,2.31000000,183.9900,5977.00,939.00,2454969.73899000,1.075000,0.999000
Kepler-1412 b,3.61460332000,0.0461000000,0.90000000,900.3800,5799.00,1397.00,2454966.09123000,1.375000,0.999000
Kepler-1619 b,23.62235710000,0.1611000000,1.07000000,95.3500,6144.00,797.00,2454979.96430000,1.393000,0.999000
Kepler-163 b,7.81104673000,0.0771000000,1.05000000,135.6600,5772.00,870.00,2454965.29968000,0.901000,0.999000
Kepler-163 b,7.81104673000,0.0771000000,1.05000000,135.6600,5772.00,870.00,2454965.29968000,0.901000,0.999000
Kepler-163 b,7.81104673000,0.0771000000,1.05000000,135.6600,5772.00,870.00,2454965.29968000,0.901000,0.999000
Kepler-163 c,21.34736120000,0.1506000000,2.23000000,35.5600,5772.00,623.00,2455004.73506000,0.901000,0.999000
Kepler-163 c,21.34736120000,0.1506000000,2.23000000,35.5600,5772.00,623.00,2455004.73506000,0.901000,0.999000
Kepler-163 c,21.34736120000,0.1506000000,2.23000000,35.5600,5772.00,623.00,2455004.73506000,0.901000,0.999000
Kepler-1894 b,2.76263462000,0.0385000000,1.26000000,544.0500,5772.00,1232.00,2454965.99403000,0.901000,0.999000
Kepler-1894 b,2.76263462000,0.0385000000,1.26000000,544.0500,5772.00,1232.00,2454965.99403000,0.901000,0.999000
Kepler-1894 b,2.76263462000,0.0385000000,1.26000000,544.0500,5772.00,1232.00,2454965.99403000,0.901000,0.999000
Kepler-1894 b,2.76263737000,0.0385000000,1.25000000,544.0500,5772.00,1231.00,2454965.99574000,0.901000,0.999000
Kepler-1894 c,5.05366499000,0.0576000000,1.23000000,243.0600,5772.00,1007.00,2454968.11609000,0.901000,0.999000
Kepler-1894 c,5.05366499000,0.0576000000,1.23000000,243.0600,5772.00,1007.00,2454968.11609000,0.901000,0.999000
Kepler-1894 c,5.05368985000,0.0576000000,1.21000000,243.0600,5772.00,1007.00,2454968.11296000,0.901000,0.999000
Kepler-1894 c,5.05366499000,0.0576000000,1.23000000,243.0600,5772.00,1007.00,2454968.11609000,0.901000,0.999000
Kepler-1905 b,3.42391461000,0.0445000000,1.14000000,470.6500,5955.00,1188.00,2454965.88005000,0.910000,0.999000
Kepler-1905 b,3.42391461000,0.0445000000,1.14000000,470.6500,5955.00,1188.00,2454965.88005000,0.910000,0.999000
Kepler-1905 b,3.42391461000,0.0445000000,1.14000000,470.6500,5955.00,1188.00,2454965.88005000,0.910000,0.999000
Kepler-1989 b,10.16103226100,0.0918000000,4.42000000,157.9700,6032.00,904.00,2455005.00008300,1.060000,0.999000
Kepler-1989 b,10.16103226100,0.0918000000,4.42000000,157.9700,6032.00,904.00,2455005.00008300,1.060000,0.999000
Kepler-1989 b,10.16103226100,0.0918000000,4.42000000,157.9700,6032.00,904.00,2455005.00008300,1.060000,0.999000
Kepler-1989 b,10.16102352800,0.0918000000,4.62000000,157.9700,6032.00,904.00,2455005.00073600,1.060000,0.999000
Kepler-416 b,6.31942727000,0.0669000000,2.62000000,294.9200,5977.00,1057.00,2454965.23059000,1.075000,0.999000
Kepler-416 b,6.31942727000,0.0669000000,2.62000000,294.9200,5977.00,1057.00,2454965.23059000,1.075000,0.999000
Kepler-416 b,6.31942727000,0.0669000000,2.62000000,294.9200,5977.00,1057.00,2454965.23059000,1.075000,0.999000
Kepler-416 c,12.20945351000,0.1038000000,2.54000000,122.5100,5977.00,848.00,2455193.32274000,1.075000,0.999000
Kepler-416 c,12.20945351000,0.1038000000,2.54000000,122.5100,5977.00,848.00,2455193.32274000,1.075000,0.999000
Kepler-416 c,12.20945351000,0.1038000000,2.54000000,122.5100,5977.00,848.00,2455193.32274000,1.075000,0.999000
Kepler-416 d,3.07645208300,0.0414000000,1.68000000,770.1200,5977.00,1343.00,2455186.76426000,1.075000,0.999000
Kepler-416 d,3.07645208300,0.0414000000,1.68000000,770.1200,5977.00,1343.00,2455186.76426000,1.075000,0.999000
Kepler-416 d,3.07645208300,0.0414000000,1.68000000,770.1200,5977.00,1343.00,2455186.76426000,1.075000,0.999000
Kepler-657 b,24.54350418000,0.1654000000,3.17000000,34.0700,5955.00,616.00,2455020.91953000,0.910000,0.999000
Kepler-657 b,24.54350418000,0.1654000000,3.17000000,34.0700,5955.00,616.00,2455020.91953000,0.910000,0.999000
Kepler-657 b,24.54345660000,0.1654000000,3.08000000,34.0700,5955.00,616.00,2455020.92215000,0.910000,0.999000
Kepler-657 b,24.54350418000,0.1654000000,3.17000000,34.0700,5955.00,616.00,2455020.91953000,0.910000,0.999000
Kepler-733 b,20.83424726000,0.1483000000,2.87000000,29.6200,5537.00,595.00,2455009.58569000,0.880000,0.999000
Kepler-733 b,20.83424726000,0.1483000000,2.87000000,29.6200,5537.00,595.00,2455009.58569000,0.880000,0.999000
Kepler-733 b,20.83424726000,0.1483000000,2.87000000,29.6200,5537.00,595.00,2455009.58569000,0.880000,0.999000
Kepler-733 b,20.83426731000,0.1483000000,2.74000000,29.6200,5537.00,595.00,2455009.58569000,0.880000,0.999000
Kepler-996 b,3.77059065400,0.0474000000,2.13000000,619.6500,5714.00,1272.00,2454966.39088000,1.208000,0.999000
HD 6061 b,5.25446700000,0.0590000000,2.45000000,339.1000,5920.00,1194.00,2459321.50500000,1.030000,1.000000
K2-292 b,16.98410000000,0.1300000000,2.63000000,67.0000,5725.00,795.00,2458180.28420000,1.090000,1.000000
Kepler-1473 b,14.42735510000,0.1160000000,1.15000000,88.9000,5929.00,783.00,2454971.84132000,1.040000,1.000000
Kepler-1473 b,14.42735510000,0.1160000000,1.15000000,88.9000,5929.00,783.00,2454971.84132000,1.040000,1.000000
Kepler-1473 b,14.42735088000,0.1160000000,1.53000000,88.9000,5929.00,783.00,2454971.84024000,1.040000,1.000000
Kepler-1473 b,14.42735510000,0.1160000000,1.15000000,88.9000,5929.00,783.00,2454971.84132000,1.040000,1.000000
Kepler-1599 b,122.36355300000,0.4826000000,1.83000000,6.5300,6003.00,408.00,2454967.33270000,1.144000,1.000000
Kepler-1599 b,122.36355300000,0.4826000000,1.83000000,6.5300,6003.00,408.00,2454967.33270000,1.144000,1.000000
Kepler-1599 b,122.36355300000,0.4826000000,1.83000000,6.5300,6003.00,408.00,2454967.33270000,1.144000,1.000000
Kepler-308 b,9.69502544000,0.0890000000,2.23000000,114.0600,5896.00,833.00,2455015.45284000,0.914000,1.000000
Kepler-308 b,9.69501146000,0.0890000000,2.08000000,114.0600,5896.00,833.00,2455015.45413000,0.914000,1.000000
Kepler-308 b,9.69502544000,0.0890000000,2.23000000,114.0600,5896.00,833.00,2455015.45284000,0.914000,1.000000
Kepler-308 b,9.69502544000,0.0890000000,2.23000000,114.0600,5896.00,833.00,2455015.45284000,0.914000,1.000000
Kepler-308 c,15.38250060000,0.1211000000,2.19000000,61.6100,5896.00,715.00,2454972.07966000,0.914000,1.000000
Kepler-308 c,15.38250060000,0.1211000000,2.19000000,61.6100,5896.00,715.00,2454972.07966000,0.914000,1.000000
Kepler-308 c,15.38250060000,0.1211000000,2.19000000,61.6100,5896.00,715.00,2454972.07966000,0.914000,1.000000
Kepler-308 c,15.38253940000,0.1211000000,2.14000000,61.6100,5896.00,714.00,2454972.07648000,0.914000,1.000000
Kepler-341 b,5.19556758000,0.0587000000,1.14000000,340.4500,6008.00,1095.00,2454965.72615000,1.003000,1.000000
Kepler-341 b,5.19556758000,0.0587000000,1.14000000,340.4500,6008.00,1095.00,2454965.72615000,1.003000,1.000000
Kepler-341 b,5.19556758000,0.0587000000,1.14000000,340.4500,6008.00,1095.00,2454965.72615000,1.003000,1.000000
Kepler-341 c,8.01041305000,0.0784000000,1.73000000,190.8500,6008.00,948.00,2454968.31724000,1.003000,1.000000
Kepler-341 c,8.01041305000,0.0784000000,1.73000000,190.8500,6008.00,948.00,2454968.31724000,1.003000,1.000000
Kepler-341 c,8.01041305000,0.0784000000,1.73000000,190.8500,6008.00,948.00,2454968.31724000,1.003000,1.000000
Kepler-341 d,27.66659710000,0.1791000000,1.96000000,36.5700,6008.00,627.00,2454976.86526000,1.003000,1.000000
Kepler-341 d,27.66659710000,0.1791000000,1.96000000,36.5700,6008.00,627.00,2454976.86526000,1.003000,1.000000
Kepler-341 d,27.66659710000,0.1791000000,1.96000000,36.5700,6008.00,627.00,2454976.86526000,1.003000,1.000000
Kepler-341 e,42.47305750000,0.2383000000,2.43000000,20.6600,6008.00,544.00,2454979.28254000,1.003000,1.000000
Kepler-341 e,42.47305750000,0.2383000000,2.43000000,20.6600,6008.00,544.00,2454979.28254000,1.003000,1.000000
Kepler-341 e,42.47305750000,0.2383000000,2.43000000,20.6600,6008.00,544.00,2454979.28254000,1.003000,1.000000
Kepler-347 b,12.79831740000,0.1072000000,2.88000000,160.3300,5592.00,908.00,2454966.64979000,1.451000,1.000000
Kepler-347 c,27.32142420000,0.1777000000,3.61000000,58.3500,5592.00,705.00,2454987.29833000,1.451000,1.000000
Kepler-347 d,85.51734400000,0.3802000000,3.04000000,12.7500,5592.00,482.00,2455014.35100000,1.451000,1.000000
Kepler-371 b,34.76299230000,0.2085000000,1.69000000,23.2600,6038.00,560.00,2454994.74455000,0.922000,1.000000
Kepler-371 b,34.76299230000,0.2085000000,1.69000000,23.2600,6038.00,560.00,2454994.74455000,0.922000,1.000000
Kepler-371 b,34.76299230000,0.2085000000,1.69000000,23.2600,6038.00,560.00,2454994.74455000,0.922000,1.000000
Kepler-371 c,67.96870260000,0.3260000000,1.54000000,9.5100,6038.00,448.00,2454996.55865000,0.922000,1.000000
Kepler-371 c,67.96870260000,0.3260000000,1.54000000,9.5100,6038.00,448.00,2454996.55865000,0.922000,1.000000
Kepler-371 c,67.96870260000,0.3260000000,1.54000000,9.5100,6038.00,448.00,2454996.55865000,0.922000,1.000000
Kepler-515 b,19.96371318000,0.1443000000,1.75000000,47.9700,5780.00,671.00,2455011.30562000,1.000000,1.000000
Kepler-515 b,19.96371318000,0.1443000000,1.75000000,47.9700,5780.00,671.00,2455011.30562000,1.000000,1.000000
Kepler-515 b,19.96371318000,0.1443000000,1.75000000,47.9700,5780.00,671.00,2455011.30562000,1.000000,1.000000
Kepler-823 b,4.16811839000,0.0507000000,2.28000000,628.7300,5689.00,1277.00,2454967.89621000,1.313000,1.000000
Kepler-961 b,16.87727414000,0.1280000000,3.19000000,75.5200,5780.00,752.00,2454971.64790000,1.000000,1.000000
Kepler-961 b,16.87727414000,0.1280000000,3.19000000,75.5200,5780.00,752.00,2454971.64790000,1.000000,1.000000
Kepler-1087 b,0.69384285500,0.0154000000,0.82000000,4912.9600,5582.00,2135.00,2454965.18012000,1.158000,1.001000
Kepler-1087 b,0.69384285500,0.0154000000,0.82000000,4912.9600,5582.00,2135.00,2454965.18012000,1.158000,1.001000
Kepler-1087 b,0.69384285500,0.0154000000,0.82000000,4912.9600,5582.00,2135.00,2454965.18012000,1.158000,1.001000
Kepler-1327 b,14.88801098000,0.1186000000,1.90000000,112.8500,6143.00,831.00,2454974.93758000,1.116000,1.001000
Kepler-1327 b,14.88801098000,0.1186000000,1.90000000,112.8500,6143.00,831.00,2454974.93758000,1.116000,1.001000
Kepler-1327 b,14.88801098000,0.1186000000,1.90000000,112.8500,6143.00,831.00,2454974.93758000,1.116000,1.001000
Kepler-1327 b,14.88776650000,0.1186000000,1.96000000,112.8500,6143.00,831.00,2454974.95432000,1.116000,1.001000
Kepler-1328 b,4.52158888000,0.0535000000,0.94000000,323.2800,5941.00,1081.00,2454966.21655000,0.911000,1.001000
Kepler-1328 b,4.52158888000,0.0535000000,0.94000000,323.2800,5941.00,1081.00,2454966.21655000,0.911000,1.001000
Kepler-1328 b,4.52158888000,0.0535000000,0.94000000,323.2800,5941.00,1081.00,2454966.21655000,0.911000,1.001000
Kepler-1386 b,6.73972381000,0.0699000000,1.09000000,176.7300,5770.00,930.00,2454965.28650000,0.933000,1.001000
